X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.582	51.61	62.63	74.84	87.44	99.69	110.47	115.77
0.585	51.55	62.58	74.86	87.45	99.69	110.47	115.77
0.588	51.47	62.47	74.89	87.45	99.68	110.47	115.77
0.590	51.42	62.37	74.90	87.44	99.67	110.49	115.77
0.593	51.34	62.32	74.92	87.43	99.67	110.49	115.77
0.596	51.29	62.27	74.93	87.42	99.66	110.50	115.77
0.599	51.24	62.21	74.94	87.42	99.72	110.50	115.77
0.601	51.18	62.17	74.96	87.41	99.72	110.52	115.77
0.604	51.09	62.15	74.96	87.41	99.76	110.53	115.77
0.607	50.99	62.10	74.93	87.40	99.79	110.53	115.77
0.610	50.95	62.02	74.80	87.40	99.82	110.54	115.77
0.612	50.94	62.02	74.80	87.39	99.82	110.54	115.77
0.615	50.94	62.02	74.80	87.39	99.82	110.54	115.77
0.618	50.93	62.02	74.80	87.39	99.82	110.54	115.77
0.621	50.87	62.02	74.80	87.39	99.82	110.54	115.77
0.623	50.84	62.02	74.80	87.39	99.82	110.54	115.56
0.626	50.81	62.02	74.82	87.48	99.82	110.54	115.53
0.629	50.79	62.02	74.80	87.47	99.82	110.54	115.57
0.632	50.79	62.02	74.79	87.47	99.82	110.54	115.60
0.634	50.79	62.02	74.78	87.46	99.82	110.54	115.64
0.637	50.79	62.02	74.76	87.45	99.82	110.54	115.68
0.640	50.79	62.02	74.75	87.46	99.82	110.54	115.71
0.642	50.79	62.02	74.78	87.47	99.82	110.54	115.75
0.645	50.79	62.02	74.75	87.49	99.82	110.54	115.77
0.648	50.79	62.03	74.75	87.50	99.82	110.54	115.77
0.651	50.79	62.04	74.75	87.49	99.82	110.54	115.77
0.653	50.79	62.05	74.75	87.47	99.82	110.54	115.77
0.656	50.79	62.06	74.75	87.47	99.82	110.54	115.77
0.659	50.79	62.06	74.75	87.44	99.82	110.54	115.77
0.662	50.79	62.06	74.75	87.40	99.82	110.54	115.77
0.664	50.79	62.07	74.75	87.39	99.83	110.54	115.77
0.667	50.79	62.08	74.75	87.39	99.84	110.54	115.77
0.670	50.79	62.07	74.76	87.39	99.84	110.54	115.77
0.673	50.79	62.06	74.79	87.39	99.87	110.54	115.77
0.675	50.79	62.05	74.82	87.40	99.82	110.54	115.77
0.678	50.79	62.03	74.85	87.44	99.82	110.54	115.77
0.681	50.79	62.02	74.88	87.48	99.83	110.54	115.77
0.684	50.79	62.02	74.91	87.51	99.84	110.54	115.77
0.686	50.79	62.02	74.97	87.51	99.85	110.54	115.77
0.689	50.79	62.02	75.00	87.51	99.85	110.54	115.77
0.692	50.79	61.98	75.03	87.49	99.86	110.47	115.77
0.695	50.79	61.98	75.06	87.46	99.87	110.47	115.77
0.697	50.79	61.98	75.09	87.47	99.87	110.47	115.77
0.700	50.79	61.98	75.09	87.48	99.87	110.47	115.77
0.703	50.79	61.98	75.09	87.49	99.87	110.47	115.77
0.705	50.79	61.98	75.09	87.52	99.87	110.47	115.77
0.708	50.79	61.98	75.09	87.53	99.87	110.47	115.77
0.711	50.79	61.98	75.09	87.53	99.87	110.47	115.77
0.714	50.79	61.98	75.09	87.55	99.87	110.54	115.77
0.716	50.79	61.98	75.09	87.57	99.87	110.54	115.77
0.719	50.79	61.98	75.09	87.58	99.87	110.54	115.77
0.722	50.79	61.98	75.09	87.60	99.87	110.54	115.77
0.725	50.79	62.00	75.09	87.56	99.87	110.47	115.77
0.727	50.79	62.01	75.09	87.57	99.87	110.47	115.77
0.730	50.79	62.01	75.09	87.57	99.87	110.47	115.77
0.733	50.79	62.00	75.09	87.51	99.87	110.47	115.77
0.736	50.79	61.98	75.09	87.45	99.88	110.47	115.77
0.738	50.79	61.98	75.09	87.47	99.89	110.47	115.77
0.741	50.79	61.98	75.09	87.48	99.91	110.47	115.77
0.744	50.79	62.02	75.09	87.46	99.92	110.47	115.77
0.747	50.79	62.02	75.09	87.47	99.92	110.47	115.77
0.749	50.79	62.02	75.12	87.48	99.90	110.47	115.77
0.752	50.79	62.02	75.12	87.48	99.90	110.47	115.77
0.755	50.79	62.02	75.12	87.51	99.89	110.47	115.77
0.758	50.79	62.02	75.12	87.54	99.90	110.47	115.77
0.760	50.69	62.02	75.11	87.57	99.91	110.47	115.77
0.763	50.66	62.04	75.09	87.51	99.91	110.47	115.77
0.766	50.66	62.07	75.09	87.52	99.92	110.47	115.77
0.768	50.66	62.08	75.09	87.53	99.93	110.47	115.77
0.771	50.66	62.10	75.12	87.47	99.93	110.47	115.77
0.774	50.66	62.11	75.12	87.44	99.94	110.47	115.73
0.777	50.66	62.12	75.12	87.40	99.95	110.47	115.68
0.779	50.66	62.09	75.12	87.39	99.96	110.47	115.59
0.782	50.66	62.07	75.12	87.39	99.96	110.47	115.54
0.785	50.66	62.06	75.11	87.39	99.97	110.47	115.52
0.788	50.66	62.02	75.10	87.45	99.98	110.47	115.53
0.790	50.66	62.01	75.09	87.52	99.99	110.47	115.53
0.793	50.66	61.98	75.09	87.59	99.99	110.47	115.53
0.796	50.66	61.98	75.08	87.61	100.00	110.47	115.54
0.799	50.66	61.98	75.08	87.61	100.01	110.48	115.54
0.801	50.66	61.98	75.07	87.63	100.02	110.49	115.55
0.804	50.67	61.98	75.07	87.67	100.02	110.51	115.55
0.807	50.67	61.98	75.07	87.67	100.03	110.52	115.56
0.810	50.68	62.02	75.09	87.66	100.04	110.53	115.56
0.812	50.69	62.02	75.09	87.65	100.05	110.54	115.56
0.815	50.70	62.02	75.09	87.66	100.05	110.54	115.55
0.818	50.70	62.02	75.09	87.66	100.06	110.54	115.51
0.821	50.71	62.02	75.09	87.64	100.07	110.54	115.48
0.823	50.72	62.02	75.09	87.62	100.08	110.54	115.45
0.826	50.72	62.02	75.09	87.60	100.08	110.54	115.43
0.829	50.74	62.02	75.09	87.58	100.09	110.54	115.41
0.832	50.76	62.02	75.09	87.56	100.10	110.54	115.39
0.834	50.79	62.02	75.09	87.54	100.11	110.54	115.38
0.837	50.79	62.02	75.09	87.52	100.11	110.54	115.38
0.840	50.80	62.04	75.09	87.60	100.12	110.53	115.37
0.842	50.81	62.06	75.07	87.66	100.13	110.52	115.36
0.845	50.81	62.06	75.04	87.73	100.14	110.50	115.36
0.848	50.82	62.03	75.01	87.73	100.14	110.49	115.36
0.851	50.83	62.02	74.98	87.73	100.15	110.48	115.36
0.853	50.83	62.02	74.95	87.73	100.16	110.47	115.36
0.856	50.84	62.02	74.95	87.71	100.17	110.47	115.36
0.859	50.85	62.02	74.94	87.69	100.17	110.47	115.36
0.862	50.86	62.02	74.93	87.66	100.18	110.47	115.36
0.864	50.86	62.02	74.93	87.64	99.94	110.47	115.36
0.867	50.87	62.02	74.92	87.61	99.87	110.47	115.36
0.870	50.88	62.02	74.91	87.59	99.87	110.47	115.36
0.873	50.89	62.01	74.91	87.54	100.12	110.47	115.36
0.875	50.89	61.98	74.90	87.48	100.21	110.47	115.36
0.878	50.90	61.98	74.90	87.42	100.22	110.47	115.36
0.881	50.91	61.98	74.89	87.39	100.12	110.47	115.36
0.884	50.91	61.95	74.86	87.39	99.90	110.47	115.36
