X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.492	38.08	46.19	57.31	69.74	84.00	96.99	103.52
0.495	38.07	45.81	57.33	69.76	84.00	96.99	103.53
0.497	38.06	45.43	57.33	69.79	84.00	96.99	103.54
0.500	38.05	45.11	57.31	69.81	84.00	96.99	103.55
0.503	38.04	45.04	57.33	69.83	84.00	96.99	103.56
0.505	38.03	45.05	57.33	69.85	83.97	96.99	103.58
0.508	38.02	45.06	57.33	69.87	83.91	96.99	103.59
0.511	38.00	45.09	57.32	70.06	83.91	96.99	103.61
0.514	37.99	45.11	57.15	70.05	83.91	97.00	103.62
0.516	37.98	45.12	57.15	70.03	83.91	97.00	103.63
0.519	37.97	45.09	57.15	70.01	83.91	97.00	103.61
0.522	37.78	44.92	57.15	70.00	83.91	97.00	103.60
0.525	37.59	44.90	57.15	69.98	83.91	97.00	103.58
0.527	37.40	44.89	57.15	69.96	83.91	97.01	103.57
0.530	37.20	44.89	57.15	69.95	83.91	97.01	103.53
0.533	37.03	44.88	57.16	69.93	84.00	97.01	103.51
0.536	37.01	44.86	57.18	69.90	83.98	97.01	103.50
0.538	37.00	44.86	57.19	69.88	83.95	97.01	103.52
0.541	36.99	44.85	57.22	69.86	83.93	97.02	103.55
0.544	36.98	44.84	57.23	69.85	83.91	97.02	103.57
0.547	36.97	44.83	57.27	69.89	83.91	97.02	103.61
0.549	36.96	44.82	57.31	70.03	83.91	97.02	103.63
0.552	36.95	44.81	57.28	69.99	83.91	97.03	103.66
0.555	36.94	44.80	57.29	69.95	83.82	97.03	103.71
0.558	36.93	44.80	57.32	69.90	83.79	97.03	103.73
0.560	36.92	44.78	57.33	69.89	83.77	97.03	103.71
0.563	36.90	44.78	57.33	69.90	83.75	97.03	103.69
0.566	36.88	44.77	57.34	69.91	83.72	97.04	103.67
0.568	36.87	44.76	57.34	69.92	83.70	97.04	103.60
0.571	36.86	44.75	57.34	69.93	83.68	97.04	103.55
0.574	36.85	44.74	57.34	69.87	83.65	97.04	103.51
0.577	36.84	44.73	57.34	69.86	83.63	97.04	103.47
0.579	36.83	44.72	57.33	69.88	83.68	97.05	103.43
0.582	36.82	44.71	57.33	69.90	83.91	97.06	103.39
0.585	36.81	44.70	57.33	69.89	83.91	97.07	103.30
0.588	36.80	44.69	57.33	69.87	83.91	97.08	103.28
0.590	36.80	44.69	57.27	69.83	83.91	97.09	103.28
0.593	36.79	44.67	57.27	69.81	83.91	97.10	103.29
0.596	36.79	44.66	57.28	69.80	83.91	97.10	103.30
0.599	36.78	44.66	57.29	69.78	84.02	97.11	103.31
0.601	36.76	44.65	57.29	69.82	84.03	97.12	103.32
0.604	36.75	44.64	57.30	69.72	84.09	97.13	103.33
0.607	36.75	44.63	57.30	69.71	84.16	97.13	103.34
0.610	36.74	44.62	57.32	69.74	84.22	97.15	103.34
0.612	36.73	44.61	57.29	69.78	84.28	97.16	103.35
0.615	36.73	44.60	57.30	69.78	84.32	97.16	103.36
0.618	36.72	44.59	57.33	69.76	84.32	97.17	103.37
0.621	36.71	44.58	57.25	69.75	84.32	97.18	103.37
0.623	36.71	44.57	57.28	69.75	84.26	97.19	103.38
0.626	36.70	44.57	57.26	69.84	84.18	97.19	103.39
0.629	36.69	44.55	57.19	69.88	84.01	97.21	103.40
0.632	36.69	44.54	57.19	69.97	83.94	97.22	103.40
0.634	36.68	44.54	57.20	70.01	83.93	97.22	103.41
0.637	36.68	44.53	57.19	70.10	83.92	97.23	103.42
0.640	36.66	44.51	57.20	70.03	83.91	97.24	103.42
0.642	36.65	44.51	57.20	69.71	83.91	97.25	103.42
0.645	36.64	44.50	57.21	69.58	83.91	97.25	103.42
0.648	36.64	44.49	57.21	69.57	83.91	97.26	103.42
0.651	36.63	44.48	57.21	69.55	83.88	97.28	103.42
0.653	36.62	44.54	57.21	69.54	83.88	97.30	103.42
0.656	36.62	44.68	57.15	69.50	83.87	97.34	103.42
0.659	36.61	44.75	57.15	69.49	83.86	97.35	103.42
0.662	36.61	44.82	57.15	69.47	83.85	97.36	103.42
0.664	36.60	44.88	57.15	69.45	83.84	97.36	103.42
0.667	36.59	44.92	57.15	69.44	83.83	97.34	103.42
0.670	36.58	44.80	57.03	69.42	83.82	97.33	103.42
0.673	36.58	44.74	57.03	69.40	83.82	97.31	103.42
0.675	36.57	44.67	57.03	69.39	83.81	97.31	103.42
0.678	36.56	44.61	57.03	69.36	83.80	97.31	103.42
0.681	36.55	44.54	57.03	69.34	83.79	97.31	103.42
0.684	36.54	44.56	57.03	69.32	83.78	97.34	103.42
0.686	36.53	44.61	57.03	69.31	83.78	97.35	103.42
0.689	36.53	44.71	57.03	69.29	83.77	97.37	103.42
0.692	36.52	44.77	57.03	69.27	83.76	97.39	103.42
0.695	36.51	44.82	57.03	69.26	83.78	97.40	103.42
0.697	36.51	44.87	57.03	69.24	83.91	97.42	103.42
0.700	36.50	44.92	57.03	69.23	83.91	97.41	103.42
0.703	36.50	45.02	57.03	69.19	83.88	97.41	103.42
0.705	36.49	45.03	57.03	69.21	83.82	97.41	103.42
0.708	36.48	45.05	57.03	69.28	83.79	97.40	103.42
0.711	36.48	45.06	57.09	69.33	83.77	97.40	103.42
0.714	36.47	45.07	57.15	69.35	83.74	97.40	103.42
0.716	36.45	45.08	57.15	69.37	83.71	97.40	103.42
0.719	36.45	45.11	57.15	69.36	83.68	97.39	103.42
0.722	36.44	45.12	57.15	69.32	83.67	97.39	103.42
0.725	36.43	45.14	57.15	69.35	83.66	97.39	103.42
0.727	36.43	45.15	57.09	69.32	83.66	97.39	103.42
0.730	36.42	45.16	57.05	69.29	83.64	97.38	103.42
0.733	36.41	45.17	57.03	69.26	83.63	97.38	103.42
0.736	36.40	45.20	57.03	69.20	83.75	97.38	103.42
0.738	36.40	45.21	57.03	69.18	83.81	97.37	103.42
0.741	36.39	45.22	57.03	69.15	83.91	97.37	103.42
0.744	36.39	45.24	57.03	69.12	83.91	97.37	103.42
0.747	36.39	45.25	57.03	69.09	83.91	97.36	103.42
0.749	36.39	45.28	57.06	69.06	83.91	97.36	103.42
0.752	36.38	45.29	57.09	69.01	83.91	97.33	103.42
0.755	36.38	45.30	57.11	68.98	83.91	97.30	103.42
0.758	36.38	45.31	57.10	68.95	83.91	97.17	103.42
0.760	36.38	45.33	57.08	68.92	83.91	97.10	103.42
0.763	36.38	45.34	57.07	68.89	83.91	97.04	103.42
0.766	36.38	45.36	57.06	68.84	83.91	97.03	103.42
0.768	36.39	45.38	57.04	68.81	83.96	97.03	103.42
0.771	36.41	45.39	57.03	68.78	83.98	97.03	103.42
0.774	36.42	45.40	57.03	68.75	83.96	97.03	103.42
0.777	36.44	45.42	57.03	68.72	83.94	97.03	103.42
0.779	36.45	45.42	57.03	68.77	83.93	97.03	103.42
0.782	36.46	45.42	57.03	68.88	84.00	97.04	103.42
0.785	36.48	45.42	57.03	68.93	84.08	97.04	103.42
0.788	36.49	45.42	57.06	68.98	84.08	97.04	103.42
0.790	36.51	45.41	57.11	68.99	84.04	97.04	103.42
0.793	36.52	45.38	57.15	68.89	84.00	97.04	103.42
0.796	36.53	45.36	57.13	68.84	83.97	97.04	103.42
0.799	36.55	45.35	57.03	68.79	83.91	97.04	103.42
0.801	36.57	45.33	57.03	68.78	83.91	97.04	103.42
0.804	36.58	45.30	57.03	68.79	83.86	97.04	103.42
0.807	36.59	45.29	57.03	68.79	83.79	97.05	103.42
0.810	36.61	45.27	57.03	68.68	83.72	97.05	103.42
0.812	36.62	45.25	57.03	68.65	83.71	97.06	103.42
0.815	36.64	45.23	57.01	68.65	83.71	97.06	103.42
0.818	36.66	45.21	56.91	68.71	83.71	97.07	103.42
0.821	36.67	45.19	56.87	68.77	83.72	97.07	103.42
0.823	36.68	45.17	56.77	68.80	83.72	97.07	103.42
0.826	36.70	45.15	56.76	68.84	83.72	97.08	103.42
0.829	36.71	45.13	56.75	68.86	83.72	97.09	103.42
0.832	36.72	45.11	56.74	68.86	83.73	97.09	103.42
0.834	36.73	45.09	56.72	68.87	83.73	97.08	103.42
0.837	36.75	45.07	56.71	68.87	83.73	97.06	103.42
0.840	36.77	45.03	56.70	68.88	83.74	97.04	103.42
0.842	36.79	44.99	56.68	68.86	83.74	97.04	103.42
0.845	36.80	44.91	56.67	68.79	83.74	97.03	103.42
0.848	36.81	44.81	56.66	68.76	83.74	97.02	103.42
0.851	36.82	44.64	56.64	68.70	83.75	97.02	103.42
0.853	36.84	44.54	56.63	68.65	83.75	97.02	103.42
0.856	36.85	44.44	56.68	68.65	83.75	97.03	103.42
0.859	36.87	44.37	56.71	68.65	83.75	97.04	103.42
0.862	36.89	44.36	56.77	68.65	83.76	97.04	103.42
0.864	36.91	44.33	56.75	68.61	83.76	97.06	103.42
0.867	36.92	44.37	56.69	68.59	83.76	97.06	103.42
0.870	36.94	44.39	56.64	68.62	83.76	97.05	103.42
0.873	36.95	44.41	56.54	68.61	83.77	97.04	103.42
0.875	36.96	44.43	56.52	68.54	83.77	97.04	103.42
0.878	36.98	44.44	56.51	68.51	83.77	97.04	103.42
0.881	37.00	44.41	56.51	68.49	83.78	97.04	103.42
0.884	37.02	44.34	56.51	68.47	83.78	97.04	103.42
0.886	37.04	44.27	56.51	68.44	83.77	97.04	103.42
0.889	37.05	44.20	56.51	68.40	83.75	97.03	103.42
0.892	37.06	44.12	56.51	68.39	83.71	97.03	103.42
0.895	37.08	44.05	56.51	68.36	83.69	97.03	103.42
0.897	37.09	43.90	56.51	68.34	83.67	97.03	103.42
0.900	37.11	43.87	56.50	68.32	83.65	97.03	103.42
0.903	37.13	43.88	56.48	68.30	83.58	97.02	103.42
0.905	37.14	43.88	56.48	68.33	83.49	97.02	103.42
0.908	37.16	43.88	56.48	68.37	83.46	97.02	103.42
0.911	37.18	43.88	56.51	68.40	83.43	97.02	103.42
0.914	37.19	43.89	56.51	68.43	83.38	97.02	103.42
0.916	37.21	43.89	56.51	68.47	83.35	97.02	103.43
0.919	37.22	43.90	56.51	68.50	83.30	97.02	103.46
0.922	37.24	43.90	56.51	68.48	83.22	97.01	103.49
0.925	37.25	43.90	56.51	68.44	83.15	97.01	103.51
0.927	37.27	43.90	56.51	68.40	83.08	97.01	103.54
0.930	37.29	43.91	56.53	68.36	83.04	97.01	103.57
0.933	37.31	43.91	56.54	68.32	83.04	97.01	103.60
0.936	37.32	43.86	56.55	68.38	83.03	97.00	103.63
0.938	37.34	43.89	56.56	68.37	83.08	97.00	103.66
0.941	37.35	43.97	56.57	68.35	83.09	97.00	103.69
0.944	37.37	44.04	56.59	68.33	83.12	97.00	103.71
0.947	37.38	44.08	56.60	68.31	83.17	97.04	103.74
0.949	37.40	43.93	56.61	68.28	83.22	97.10	103.77
0.952	37.41	43.83	56.61	68.21	83.24	97.10	103.80
0.955	37.44	43.78	56.54	68.21	83.29	97.09	103.86
0.958	37.45	43.76	56.54	68.22	83.31	97.09	103.89
0.960	37.47	43.74	56.59	68.22	83.35	97.09	103.91
0.963	37.48	43.72	56.64	68.21	83.38	97.09	103.94
0.966	37.50	43.69	56.68	68.17	83.42	97.08	103.97
0.968	37.51	43.60	56.70	68.20	83.40	97.08	104.00
0.971	37.53	43.52	56.71	68.23	83.38	97.08	104.03
0.974	37.54	43.43	56.72	68.23	83.35	97.07	104.06
0.977	37.57	43.35	56.72	68.23	83.34	97.07	104.09
0.979	37.58	43.26	56.70	68.17	83.32	97.07	104.11
0.982	37.60	43.22	56.68	68.17	83.33	97.07	104.14
0.985	37.61	43.23	56.66	68.17	83.33	97.06	104.17
0.988	37.63	43.23	56.67	68.17	83.28	97.06	104.19
0.990	37.64	43.24	56.65	68.17	83.22	97.06	104.21
0.993	37.66	43.24	56.60	68.17	83.21	97.05	104.24
0.996	37.67	43.24	56.59	68.19	83.19	97.05	104.26
0.999	37.68	43.25	56.56	68.24	83.16	97.05	104.28
1.001	37.71	43.25	56.54	68.25	83.15	97.04	104.28
1.004	37.73	43.26	56.53	68.25	83.11	97.04	104.28
1.007	37.74	43.26	56.51	68.25	83.10	97.04	104.28
1.010	37.76	43.27	56.49	68.25	83.08	97.04	104.28
1.012	37.77	43.27	56.48	68.22	83.05	97.04	104.28
1.015	37.78	43.28	56.48	68.20	83.03	97.04	104.28
1.018	37.80	43.28	56.48	68.17	82.99	97.04	104.28
1.021	37.81	43.28	56.48	68.17	82.95	97.04	104.28
1.023	37.83	43.29	56.41	68.18	82.89	97.04	104.28
1.026	37.86	43.30	56.38	68.24	82.89	97.04	104.28
1.029	37.87	43.30	56.36	68.26	82.88	97.04	104.28
1.032	37.88	43.28	56.34	68.27	82.85	97.04	104.28
1.034	37.89	43.26	56.32	68.27	82.82	97.04	104.28
1.037	37.89	43.24	56.30	68.27	82.79	97.04	104.28
1.040	37.87	43.09	56.29	68.27	82.76	97.03	104.28
1.042	37.82	43.10	56.26	68.27	82.73	97.03	104.28
1.045	37.75	43.10	56.24	68.27	82.71	97.03	104.28
1.048	37.70	43.10	56.23	68.28	82.71	97.03	104.28
1.051	37.65	43.10	56.20	68.28	82.71	97.03	104.28
1.053	37.62	43.10	56.18	68.28	82.71	97.03	104.28
1.056	37.55	43.10	56.17	68.31	82.66	97.03	104.28
1.059	37.46	43.10	56.12	68.34	82.65	97.03	104.28
1.062	37.37	42.87	56.00	68.36	82.64	97.03	104.28
1.064	37.27	42.86	55.92	68.39	82.65	97.03	104.28
1.067	37.18	42.86	55.92	68.30	82.64	97.03	104.28
1.070	37.07	42.87	55.92	68.29	82.64	97.03	104.28
1.073	36.98	42.88	55.93	68.29	82.64	97.03	104.28
1.075	36.89	42.89	55.94	68.29	82.71	97.03	104.28
1.078	36.80	42.89	55.95	68.30	82.71	97.02	104.28
1.081	36.63	43.11	55.97	68.30	82.71	97.00	104.28
1.084	36.54	43.11	55.98	68.30	82.71	97.00	104.28
1.086	36.29	43.11	55.96	68.30	82.71	96.99	104.33
1.089	36.06	43.11	55.94	68.30	82.71	97.00	104.40
1.092	35.99	43.12	55.89	68.30	82.71	97.01	104.47
1.095	35.93	43.12	55.80	68.31	82.71	97.00	104.57
1.097	35.88	43.12	55.78	68.31	82.71	97.03	104.58
1.100	35.83	43.12	55.84	68.31	82.71	97.02	104.58
1.103	35.77	43.12	55.84	68.31	82.71	97.02	104.58
1.105	35.71	43.12	55.82	68.31	82.71	97.01	104.58
1.108	35.69	43.12	55.81	68.32	82.71	97.00	104.58
1.111	35.66	43.12	55.86	68.32	82.71	97.00	104.58
