X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.269	62.57	72.54	81.79	96.20	105.10	114.61	126.22
0.272	62.57	72.54	81.92	96.20	105.07	114.61	126.22
0.275	62.57	72.54	81.98	96.20	105.04	114.61	126.22
0.278	62.57	72.54	82.03	96.20	105.01	114.61	126.22
0.280	62.57	72.54	82.09	96.20	104.98	114.61	126.22
0.283	62.57	72.54	82.13	96.20	104.94	114.61	126.22
0.286	62.57	72.54	82.17	96.20	104.91	114.61	126.22
0.289	62.57	72.54	82.19	96.20	104.88	114.61	126.22
0.291	62.57	72.54	82.21	96.20	104.86	114.61	126.22
0.294	62.57	72.54	82.23	96.20	104.85	114.61	126.22
0.297	62.57	72.54	82.27	96.20	104.84	114.61	126.22
0.300	62.57	72.54	82.28	96.20	104.83	114.61	126.22
0.302	62.57	72.54	82.29	96.20	104.81	114.61	126.22
0.305	62.57	72.54	82.30	96.20	104.80	114.61	126.22
0.308	62.57	72.54	82.32	96.20	104.79	114.61	126.21
0.310	62.57	72.54	82.33	96.20	104.77	114.61	126.19
0.313	62.57	72.54	82.35	96.20	104.77	114.61	126.16
0.316	62.57	72.54	82.37	96.20	104.77	114.61	126.14
0.319	62.57	72.54	82.38	96.20	104.77	114.61	126.10
0.321	62.57	72.54	82.38	96.20	104.79	114.61	126.09
0.324	62.57	72.54	82.38	96.20	104.84	114.61	126.07
0.327	62.57	72.54	82.38	96.20	104.87	114.61	126.04
0.330	62.57	72.54	82.38	96.20	104.95	114.61	126.02
0.332	62.57	72.54	82.38	96.20	105.02	114.61	126.00
0.335	62.57	72.54	82.38	96.20	105.09	114.61	125.97
0.338	62.57	72.54	82.38	96.20	105.14	114.61	125.95
0.341	62.57	72.54	82.38	96.20	105.14	114.61	125.93
0.343	62.57	72.54	82.38	96.20	105.14	114.61	125.90
0.346	62.57	72.54	82.38	96.20	105.13	114.61	125.88
0.349	62.57	72.54	82.38	96.20	105.13	114.61	125.86
0.351	62.57	72.54	82.38	96.20	105.13	114.61	125.83
0.354	62.57	72.54	82.38	96.20	105.13	114.61	125.81
0.357	62.57	72.51	82.38	96.20	105.12	114.61	125.80
0.360	62.57	72.46	82.38	96.20	105.12	114.61	125.76
0.362	62.57	72.41	82.38	96.20	105.12	114.61	125.75
0.365	62.57	72.38	82.38	96.21	105.12	114.61	125.73
0.368	62.57	72.38	82.38	96.22	105.11	114.61	125.73
0.371	62.57	72.37	82.38	96.23	105.11	114.61	125.73
0.373	62.57	72.37	82.38	96.25	105.11	114.61	125.73
0.376	62.57	72.37	82.38	96.26	105.11	114.61	125.73
0.379	62.94	72.37	82.38	96.28	105.10	114.61	125.73
0.382	63.32	72.37	82.38	96.29	105.10	114.61	125.73
0.384	64.00	72.37	82.38	96.32	105.10	114.61	125.73
0.387	64.31	72.37	82.38	96.33	105.10	114.61	125.73
0.390	64.39	72.37	82.38	96.35	105.09	114.61	125.73
0.393	64.39	72.37	82.38	96.36	105.09	114.61	125.73
0.395	64.39	72.37	82.38	96.38	105.09	114.61	125.73
0.398	64.39	72.37	82.38	96.39	105.09	114.61	125.73
0.401	64.39	72.37	82.38	96.40	105.08	114.61	125.73
0.403	64.39	72.37	82.38	96.43	105.08	114.61	125.73
0.406	64.39	72.37	82.38	96.45	105.08	114.61	125.73
0.409	64.39	72.53	82.38	96.46	105.07	114.61	125.73
0.412	64.39	72.53	82.38	96.47	105.07	114.61	125.73
0.414	64.39	72.53	82.38	96.49	105.07	114.61	125.73
0.417	64.39	72.53	82.38	96.50	105.07	114.61	125.73
0.420	64.39	72.53	82.38	96.51	105.06	114.61	125.73
0.423	64.39	72.53	82.38	96.51	105.06	114.61	125.73
0.425	64.39	72.53	82.38	96.51	105.06	114.61	125.73
0.428	64.39	72.53	82.38	96.51	105.06	114.61	125.73
0.431	64.39	72.53	82.38	96.51	105.05	114.61	125.73
0.434	64.39	72.53	82.38	96.51	105.05	114.61	125.73
0.436	64.39	72.53	82.38	96.51	105.05	114.61	125.73
0.439	64.39	72.53	82.38	96.51	105.05	114.61	125.73
0.442	64.39	72.53	82.38	96.51	105.04	114.52	125.73
0.444	64.39	72.53	82.38	96.51	105.04	114.42	125.73
0.447	64.39	72.53	82.38	96.51	105.04	114.33	125.73
0.450	64.39	72.53	82.38	96.51	105.04	114.15	125.73
0.453	64.39	72.53	82.38	96.51	105.03	114.05	125.73
0.455	64.39	72.53	82.39	96.51	105.03	113.96	125.73
0.458	64.39	72.53	82.41	96.50	105.03	113.87	125.73
0.461	64.39	72.53	82.44	96.46	105.03	113.83	125.73
0.464	64.39	72.52	82.47	96.42	105.02	113.83	125.73
0.466	64.39	72.52	82.52	96.38	105.02	113.83	125.73
0.469	64.39	72.52	82.55	96.33	105.02	113.83	125.73
0.472	64.39	72.52	82.58	96.29	105.01	113.83	125.73
0.475	64.39	72.52	82.61	96.25	105.01	113.83	125.73
0.477	64.39	72.52	82.64	96.21	105.01	113.83	125.73
0.480	64.39	72.52	82.66	96.14	105.01	113.83	125.73
0.483	64.39	72.52	82.69	96.14	105.00	113.83	125.73
0.486	64.39	72.52	82.72	96.14	105.00	113.83	125.73
0.488	64.39	72.52	82.75	96.14	105.00	113.83	125.73
0.491	64.39	72.52	82.77	96.14	105.00	113.83	125.73
0.494	64.39	72.52	82.80	96.14	104.99	113.83	125.73
0.496	64.39	72.52	82.83	96.14	104.99	113.83	125.73
0.499	64.37	72.52	82.86	96.14	104.99	113.84	125.73
0.502	64.35	72.52	82.89	96.14	104.99	113.84	125.73
0.505	64.30	72.52	82.91	96.14	104.98	113.84	125.73
0.507	64.28	72.47	82.94	96.14	104.98	113.84	125.73
0.510	64.24	72.43	83.00	96.14	104.98	113.85	125.73
0.513	64.22	72.39	83.02	96.14	104.97	113.85	125.73
0.516	64.18	72.38	83.05	96.14	104.97	113.85	125.73
0.518	64.15	72.37	83.08	96.14	104.97	113.85	125.73
0.521	64.11	72.37	83.11	96.14	104.97	113.86	125.73
0.524	64.09	72.37	83.13	96.14	104.96	113.86	125.73
0.527	64.05	72.37	83.14	96.14	104.96	113.86	125.73
0.529	64.03	72.37	83.15	96.14	104.96	113.86	125.73
0.532	63.98	72.37	83.16	96.14	104.96	113.87	125.73
0.535	63.96	72.37	83.17	96.14	104.96	113.87	125.73
0.537	63.92	72.37	83.18	96.14	104.96	113.87	125.73
0.540	63.90	72.37	83.19	96.14	104.95	113.87	125.73
0.543	63.85	72.37	83.20	96.14	104.95	113.88	125.73
0.546	63.83	72.37	83.21	96.15	104.95	113.88	125.73
0.548	63.79	72.37	83.21	96.15	104.95	113.88	125.73
0.551	63.77	72.37	83.21	96.16	104.95	113.88	125.73
0.554	63.73	72.37	83.21	96.17	104.95	113.89	125.73
0.557	63.70	72.37	83.21	96.17	104.94	113.89	125.73
0.559	63.66	72.37	83.21	96.18	104.94	113.89	125.73
0.562	63.63	72.37	83.21	96.19	104.94	113.89	125.73
0.565	63.58	72.37	83.21	96.20	104.94	113.89	125.73
0.568	63.55	72.37	83.21	96.20	104.94	113.90	125.73
0.570	63.52	72.37	83.21	96.21	104.94	113.90	125.73
0.573	63.54	72.37	83.21	96.22	104.94	113.90	125.73
0.576	63.57	72.37	83.21	96.22	104.94	113.91	125.73
0.579	63.59	72.37	83.21	96.23	104.94	113.91	125.73
0.581	63.61	72.37	83.21	96.24	104.94	113.91	125.73
0.584	63.64	72.37	83.21	96.24	104.94	113.91	125.73
0.587	63.66	72.37	83.21	96.25	104.95	113.91	125.73
0.589	63.70	72.37	83.21	96.25	104.95	113.92	125.73
0.592	63.72	72.37	83.21	96.25	104.95	113.92	125.73
0.595	63.74	72.37	83.21	96.25	104.96	113.92	125.73
0.598	63.76	72.37	83.21	96.25	104.96	113.93	125.73
0.600	63.78	72.37	83.21	96.25	104.96	113.93	125.73
0.603	63.80	72.37	83.21	96.25	104.96	113.93	125.73
0.606	63.82	72.37	83.21	96.25	104.96	113.93	125.73
0.609	63.83	72.37	83.21	96.25	104.97	113.93	125.73
0.611	63.85	72.37	83.21	96.25	104.97	113.94	125.73
0.614	63.87	72.37	83.21	96.25	104.97	113.94	125.73
0.617	63.91	72.37	83.21	96.25	104.98	113.94	125.73
0.620	63.93	72.37	83.21	96.25	104.98	113.94	125.73
0.622	63.95	72.37	83.21	96.25	104.98	113.95	125.73
0.625	63.97	72.37	83.21	96.25	104.98	113.95	125.73
0.628	63.99	72.37	83.21	96.25	104.98	113.95	125.73
0.630	64.00	72.37	83.21	96.25	104.99	113.96	125.73
0.633	64.02	72.37	83.21	96.25	104.99	113.96	125.73
0.636	64.04	72.37	83.21	96.25	104.99	113.96	125.73
0.639	64.06	72.37	83.21	96.27	105.00	113.96	125.73
0.641	64.10	72.37	83.21	96.30	105.00	113.96	125.73
0.644	64.12	72.37	83.21	96.34	104.93	113.97	125.73
0.647	64.14	72.37	83.21	96.41	104.86	113.97	125.73
0.650	64.15	72.37	83.21	96.44	104.85	113.97	125.73
0.652	64.17	72.37	83.21	96.47	104.85	113.98	125.73
0.655	64.19	72.37	83.21	96.51	104.85	113.98	125.73
0.658	64.21	72.37	83.21	96.57	104.85	113.98	125.73
0.661	64.23	72.37	83.21	96.61	104.85	113.98	125.73
0.663	64.25	72.37	83.21	96.62	104.85	113.98	125.73
0.666	64.27	72.37	83.21	96.62	104.85	113.99	125.73
0.669	64.31	72.37	83.21	96.61	104.85	113.99	125.73
0.671	64.32	72.37	83.21	96.61	104.85	113.99	125.73
0.674	64.34	72.37	83.21	96.60	104.85	113.99	125.73
0.677	64.36	72.37	83.21	96.60	104.85	114.00	125.73
0.680	64.38	72.37	83.21	96.60	104.85	114.00	125.73
0.682	64.38	72.37	83.21	96.59	104.84	114.00	125.73
0.685	64.33	72.37	83.21	96.59	104.84	114.00	125.73
0.688	64.30	72.37	83.21	96.58	104.84	114.01	125.73
0.691	64.28	72.37	83.21	96.58	104.84	114.01	125.73
0.693	64.25	72.37	83.21	96.58	104.76	114.01	125.73
0.696	64.23	72.37	83.21	96.57	104.76	114.01	125.73
0.699	64.20	72.37	83.21	96.55	104.75	114.02	125.73
0.702	64.18	72.37	83.21	96.53	104.75	114.02	125.73
0.704	64.15	72.37	83.21	96.51	104.75	114.02	125.73
0.707	64.10	72.37	83.21	96.50	104.75	114.02	125.74
0.710	64.08	72.37	83.21	96.49	104.75	114.03	125.77
0.713	64.05	72.37	83.21	96.49	104.75	114.03	125.79
0.715	64.03	72.37	83.21	96.47	104.75	114.03	125.81
0.718	64.01	72.37	83.21	96.46	104.74	114.03	125.84
0.721	63.98	72.37	83.21	96.44	104.74	114.04	125.86
0.723	63.96	72.37	83.22	96.42	104.74	114.04	125.89
0.726	63.93	72.37	83.29	96.41	104.74	114.04	125.91
0.729	63.88	72.37	83.33	96.39	104.74	114.04	125.93
0.732	63.86	72.37	83.37	96.37	104.75	114.04	125.96
0.734	63.83	72.37	83.44	96.35	104.75	114.03	125.98
0.737	63.81	72.37	83.46	96.32	104.75	114.03	126.01
0.740	63.78	72.37	83.48	96.30	104.75	114.03	126.03
0.743	63.76	72.38	83.50	96.28	104.76	114.02	126.04
0.745	63.73	72.38	83.51	96.26	104.76	114.02	126.08
0.748	63.71	72.38	83.52	96.28	104.76	114.02	126.09
0.751	63.65	72.38	83.54	96.29	104.76	114.02	126.13
0.754	63.62	72.39	83.56	96.33	104.77	114.01	126.15
0.756	63.59	72.41	83.57	96.35	104.77	114.01	126.16
0.759	63.56	72.42	83.58	96.39	104.77	114.01	126.20
0.762	63.53	72.45	83.61	96.42	104.78	113.98	126.21
0.764	63.50	72.48	83.62	96.44	104.78	113.91	126.23
0.767	63.47	72.49	83.63	96.33	104.78	113.88	126.26
0.770	63.44	72.49	83.65	96.20	104.78	113.84	126.28
0.773	63.38	72.49	83.65	96.16	104.79	113.78	126.31
0.775	63.35	72.49	83.65	96.20	104.79	113.76	126.33
0.778	63.32	72.49	83.65	96.22	104.79	113.76	126.35
0.781	63.29	72.49	83.65	96.25	104.80	113.76	126.38
0.784	63.26	72.49	83.65	96.25	104.80	113.77	126.40
0.786	63.23	72.49	83.65	96.25	104.80	113.77	126.43
0.789	63.20	72.49	83.65	96.25	104.80	113.77	126.45
0.792	63.17	72.50	83.65	96.25	104.81	113.77	126.47
0.795	63.11	72.52	83.65	96.25	104.81	113.77	126.50
