X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.269	51.11	62.19	79.43	93.38	102.65	113.30	120.66
0.272	51.11	62.19	79.46	93.38	102.65	113.30	120.66
0.275	51.11	62.19	79.49	93.38	102.65	113.30	120.66
0.278	51.12	62.19	79.51	93.38	102.65	113.30	120.66
0.280	51.12	62.19	79.54	93.38	102.65	113.30	120.66
0.283	51.12	62.19	79.57	93.38	102.65	113.30	120.66
0.286	51.13	62.19	79.57	93.38	102.65	113.30	120.66
0.289	51.13	62.19	79.57	93.38	102.65	113.30	120.66
0.291	51.13	62.19	79.57	93.38	102.65	113.30	120.66
0.294	51.14	62.19	79.57	93.38	102.65	113.30	120.66
0.297	51.15	62.19	79.57	93.38	102.65	113.30	120.66
0.300	51.16	62.19	79.57	93.38	102.65	113.30	120.66
0.302	51.17	62.19	79.57	93.38	102.65	113.30	120.66
0.305	51.18	62.19	79.57	93.38	102.65	113.30	120.66
0.308	51.19	62.19	79.57	93.38	102.65	113.30	120.66
0.310	51.20	62.19	79.57	93.38	102.65	113.30	120.66
0.313	51.21	62.19	79.57	93.38	102.65	113.30	120.66
0.316	51.22	62.19	79.57	93.38	102.65	113.30	120.66
0.319	51.22	62.19	79.57	93.38	102.65	113.30	120.66
0.321	51.24	62.19	79.57	93.40	102.65	113.30	120.66
0.324	51.25	62.19	79.57	93.57	102.65	113.30	120.66
0.327	51.26	62.19	79.57	93.74	102.65	113.30	120.66
0.330	51.27	62.19	79.57	93.80	102.65	113.30	120.66
0.332	51.28	62.19	79.57	93.81	102.65	113.30	120.66
0.335	51.29	62.19	79.57	93.81	102.65	113.30	120.66
0.338	51.30	62.19	79.57	93.82	102.65	113.30	120.66
0.341	51.31	62.19	79.57	93.82	102.65	113.30	120.66
0.343	51.31	62.19	79.57	93.83	102.65	113.30	120.66
0.346	51.32	62.19	79.57	93.83	102.65	113.30	120.66
0.349	51.33	62.19	79.57	93.83	102.65	113.30	120.66
0.351	51.34	62.19	79.57	93.84	102.65	113.30	120.66
0.354	51.35	62.19	79.57	93.84	102.65	113.30	120.66
0.357	51.36	62.19	79.57	93.85	102.65	113.30	120.66
0.360	51.38	62.19	79.57	93.84	102.65	113.30	120.66
0.362	51.39	62.19	79.57	93.83	102.65	113.30	120.66
0.365	51.40	62.19	79.57	93.81	102.65	113.30	120.66
0.368	51.40	62.19	79.57	93.79	102.65	113.30	120.66
0.371	51.41	62.19	79.57	93.78	102.65	113.30	120.66
0.373	51.42	62.19	79.57	93.76	102.65	113.30	120.66
