X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
2020.279	35.68	7.16	13.02	12.31	14.94	13.88	7.09
2020.282	35.68	7.14	13.06	12.28	14.94	13.88	7.12
2020.285	35.68	7.19	12.99	12.31	14.95	13.88	7.14
2020.288	35.68	7.23	12.94	12.32	14.97	13.87	7.13
2020.290	35.69	7.28	12.86	12.35	15.01	13.82	7.12
2020.293	35.73	7.31	12.78	12.39	15.06	13.76	7.12
2020.296	35.77	7.30	12.71	12.41	15.10	13.74	7.11
2020.299	35.81	7.26	12.72	12.38	15.12	13.74	7.11
2020.301	35.84	7.22	12.73	12.37	15.14	13.73	7.10
2020.304	35.83	7.23	12.73	12.37	15.15	13.72	7.10
2020.307	35.82	7.24	12.73	12.38	15.16	13.72	7.10
2020.310	35.81	7.25	12.72	12.38	15.07	13.80	7.10
2020.312	35.81	7.26	12.71	12.39	14.97	13.91	7.10
2020.315	35.80	7.27	12.70	12.40	14.90	13.98	7.10
2020.318	35.79	7.28	12.70	12.41	14.90	13.98	7.10
2020.321	35.78	7.29	12.65	12.46	14.90	13.98	7.10
2020.323	35.77	7.30	12.64	12.45	14.91	13.98	7.10
2020.326	35.76	7.30	12.64	12.43	14.93	13.98	7.10
2020.329	35.74	7.29	12.66	12.39	14.98	13.98	7.10
2020.332	35.73	7.27	12.68	12.36	14.97	14.03	7.10
2020.334	35.72	7.25	12.70	12.36	14.84	14.17	7.10
2020.337	35.71	7.23	12.73	12.37	14.84	14.17	7.10
2020.340	35.70	7.21	12.74	12.38	14.84	14.14	7.12
2020.342	35.69	7.16	12.79	12.39	14.84	14.12	7.14
2020.345	35.69	7.14	12.81	12.40	14.84	14.08	7.18
2020.348	35.68	7.14	12.82	12.45	14.80	14.06	7.20
2020.351	35.68	7.14	12.81	12.49	14.75	14.02	7.24
2020.353	35.68	7.15	12.81	12.51	14.73	14.06	7.20
2020.356	35.68	7.15	12.80	12.51	14.73	14.09	7.17
2020.359	35.68	7.16	12.86	12.45	14.73	14.12	7.14
2020.362	35.68	7.16	12.88	12.43	14.72	14.15	7.11
2020.364	35.68	7.17	12.85	12.45	14.72	14.17	7.10
2020.367	35.68	7.18	12.79	12.45	14.77	14.17	7.10
2020.370	35.68	7.18	12.77	12.45	14.79	14.15	7.12
2020.373	35.68	7.19	12.77	12.44	14.72	14.22	7.13
2020.375	35.68	7.19	12.76	12.46	14.69	14.21	7.14
2020.378	35.68	7.20	12.76	12.43	14.73	14.20	7.15
2020.381	35.68	7.20	12.78	12.37	14.77	14.16	7.17
