X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
2019.762	46.68	8.72	14.85	14.81	11.21	9.52	6.17
2019.764	46.71	8.69	14.87	14.79	11.24	9.49	6.13
2019.767	46.73	8.66	14.89	14.76	11.22	9.52	6.11
2019.770	46.76	8.63	14.91	14.73	11.20	9.55	6.09
2019.773	46.79	8.61	14.93	14.70	11.18	9.56	6.08
2019.775	46.82	8.58	14.94	14.67	11.15	9.58	6.09
2019.778	46.85	8.54	14.96	14.65	11.15	9.59	6.10
2019.781	46.89	8.51	14.98	14.63	11.20	9.53	6.11
2019.784	46.96	8.43	15.00	14.61	11.25	9.46	6.13
2019.786	47.00	8.39	15.02	14.59	11.29	9.40	6.14
2019.789	47.04	8.35	15.04	14.57	11.29	9.39	6.16
2019.792	47.08	8.31	15.06	14.56	11.28	9.36	6.18
2019.795	47.12	8.28	15.07	14.77	11.05	9.34	6.20
2019.797	47.16	8.23	15.09	14.68	11.13	9.33	6.22
2019.800	47.20	8.19	15.11	14.50	11.29	9.30	6.24
2019.803	47.24	8.16	15.12	14.49	11.29	9.28	6.26
2019.805	47.28	8.12	15.12	14.49	11.29	9.26	6.28
2019.808	47.32	8.07	15.12	14.49	11.29	9.25	6.30
2019.811	47.36	8.04	15.12	14.49	11.29	9.22	6.32
2019.814	47.40	8.00	15.12	14.47	11.31	9.20	6.34
2019.816	47.44	7.96	15.12	14.47	11.31	9.18	6.36
2019.819	47.49	7.91	15.12	14.47	11.31	9.18	6.36
2019.822	47.56	7.84	15.12	14.47	11.31	9.22	6.33
2019.825	47.62	7.77	15.12	14.46	11.32	9.25	6.29
2019.827	47.69	7.70	15.12	14.43	11.35	9.33	6.16
2019.830	47.75	7.64	15.12	14.42	11.36	9.33	6.06
2019.833	47.79	7.61	15.12	14.44	11.35	9.31	6.04
2019.836	47.82	7.57	15.12	14.45	11.33	9.29	6.05
2019.838	47.86	7.54	15.12	14.46	11.32	9.38	5.95
2019.841	47.89	7.51	15.12	14.48	11.31	9.53	5.66
2019.844	47.91	7.48	15.23	14.38	11.36	9.62	5.48
2019.847	48.00	7.40	15.23	14.36	11.41	9.64	5.39
2019.849	48.03	7.37	15.23	14.36	11.44	9.03	5.94
2019.852	48.05	7.35	15.23	14.36	11.47	8.96	5.98
2019.855	48.07	7.32	15.23	14.36	11.49	8.91	6.02
2019.858	48.09	7.30	15.23	14.36	11.47	8.90	6.04
2019.860	48.11	7.28	15.23	14.36	11.45	8.90	6.06
2019.863	48.14	7.21	15.27	14.36	11.46	8.88	6.07
2019.866	48.16	7.10	15.36	14.36	11.50	8.84	6.08
2019.868	48.18	6.91	15.53	14.35	11.54	8.79	6.09
2019.871	48.20	6.84	15.58	14.32	11.58	8.78	6.11
2019.874	48.22	6.80	15.60	14.21	11.68	8.77	6.12
2019.877	48.25	6.76	15.65	14.19	11.68	8.76	6.12
2019.879	48.27	6.73	15.62	14.21	11.69	8.75	6.14
2019.882	48.29	6.71	15.65	14.20	11.67	8.73	6.15
2019.885	48.32	6.68	15.65	14.21	11.66	8.72	6.16
2019.888	48.35	6.66	15.65	14.23	11.66	8.69	6.17
2019.890	48.37	6.63	15.65	14.29	11.58	8.70	6.18
2019.893	48.40	6.60	15.65	14.34	11.53	8.70	6.18
2019.896	48.40	6.60	15.65	14.34	11.53	8.71	6.17
2019.899	48.41	6.59	15.65	14.34	11.53	8.69	6.19
2019.901	48.41	6.59	15.65	14.34	11.53	8.68	6.20
2019.904	48.42	6.58	15.65	14.34	11.58	8.63	6.20
2019.907	48.42	6.58	15.65	14.34	11.58	8.64	6.19
2019.910	48.43	6.57	15.65	14.34	11.58	8.65	6.19
2019.912	48.43	6.57	15.64	14.32	11.58	8.66	6.18
2019.915	48.44	6.57	15.63	14.33	11.55	8.68	6.18
2019.918	48.44	6.58	15.63	14.34	11.53	8.70	6.18
2019.921	48.43	6.59	15.62	14.34	11.53	8.71	6.19
2019.923	48.38	6.65	15.62	14.34	11.53	8.71	6.26
2019.926	48.28	6.76	15.61	14.32	11.55	8.72	6.32
2019.929	48.24	6.81	15.60	14.24	11.62	8.73	6.40
2019.932	48.20	6.77	15.68	14.16	11.69	8.74	6.39
2019.934	48.17	6.75	15.73	14.01	11.83	8.75	6.39
2019.937	48.18	6.70	15.74	14.02	11.84	8.77	6.39
2019.940	48.19	6.69	15.74	14.02	11.83	8.78	6.38
2019.942	48.20	6.68	15.63	14.07	11.93	8.74	6.38
2019.945	48.21	6.67	15.63	14.11	11.89	8.74	6.38
2019.948	48.22	6.66	15.63	14.13	11.87	8.74	6.37
2019.951	48.42	6.46	15.63	14.13	11.87	8.75	6.37
2019.953	48.56	6.32	15.63	14.13	11.87	8.75	6.36
2019.956	48.58	6.30	15.63	14.13	11.87	8.76	6.36
2019.959	48.59	6.29	15.63	14.13	11.97	8.67	6.45
2019.962	48.60	6.28	15.63	14.13	11.97	8.67	6.50
2019.964	48.61	6.27	15.63	14.07	12.03	8.65	6.51
2019.967	48.62	6.26	15.63	14.12	11.98	8.64	6.52
2019.970	48.52	6.36	15.63	14.13	11.97	8.63	6.51
2019.973	48.33	6.55	15.63	14.13	11.97	8.61	6.52
2019.975	48.34	6.54	15.63	14.13	11.97	8.59	6.54
2019.978	48.20	6.68	15.63	14.13	11.97	8.58	6.54
2019.981	48.37	6.47	15.67	14.14	11.97	8.56	6.55
2019.984	48.38	6.35	15.79	14.10	12.00	8.54	6.57
2019.986	48.40	6.38	15.74	14.10	12.00	8.51	6.59
2019.989	48.41	6.56	15.54	14.11	11.99	8.51	6.58
2019.992	48.42	6.56	15.53	14.05	12.05	8.51	6.57
2019.995	48.43	6.54	15.55	13.99	12.11	8.54	6.53
2019.997	48.44	6.51	15.56	13.93	12.16	8.59	6.48
2020.000	48.45	6.49	15.57	13.88	12.22	8.58	6.48
2020.003	48.46	6.46	15.59	13.82	12.28	8.57	6.48
2020.005	48.47	6.44	15.60	13.81	12.29	8.56	6.49
2020.008	48.48	6.41	15.61	13.80	12.30	8.56	6.49
