X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.269	34.16	41.53	54.42	67.94	82.72	97.08	104.34
0.272	34.17	41.53	54.42	67.94	82.72	97.08	104.33
0.275	34.06	41.53	54.42	67.94	82.72	97.08	104.33
0.278	33.94	41.53	54.42	67.94	82.72	97.08	104.32
0.280	33.88	41.53	54.42	67.94	82.72	97.08	104.31
0.283	33.88	41.53	54.42	67.92	82.72	97.08	104.30
0.286	33.88	41.53	54.42	67.91	82.72	97.08	104.29
0.289	33.88	41.52	54.42	67.87	82.72	97.08	104.28
0.291	33.88	41.50	54.42	67.86	82.72	97.07	104.27
0.294	33.88	41.48	54.42	67.84	82.72	97.07	104.27
0.297	33.88	41.46	54.42	67.87	82.72	97.06	104.24
0.300	33.88	41.43	54.42	67.90	82.72	97.06	104.21
0.302	33.88	41.44	54.42	67.94	82.72	97.05	104.18
0.305	33.88	41.45	54.42	67.94	82.72	97.05	104.15
0.308	33.88	41.49	54.42	67.94	82.72	97.04	104.14
0.310	33.88	41.50	54.42	67.94	82.72	97.04	104.14
0.313	33.88	41.53	54.42	67.94	82.72	97.04	104.14
0.316	33.88	41.54	54.42	67.94	82.72	97.03	104.14
0.319	33.88	41.54	54.42	67.94	82.72	97.03	104.14
0.321	33.88	41.54	54.42	67.94	82.72	97.02	104.14
0.324	33.88	41.54	54.42	67.94	82.66	97.02	104.14
0.327	33.89	41.54	54.42	67.94	82.63	97.02	104.14
0.330	33.90	41.54	54.42	67.94	82.59	97.01	104.14
0.332	33.90	41.54	54.42	67.94	82.56	97.01	104.14
0.335	33.91	41.54	54.42	67.94	82.53	97.00	104.14
0.338	33.92	41.53	54.42	67.94	82.49	97.00	104.14
0.341	33.93	41.50	54.36	67.94	82.46	97.00	104.14
0.343	33.94	41.47	54.36	67.92	82.43	96.99	104.14
0.346	33.96	41.43	54.36	67.74	82.39	96.98	104.13
0.349	33.97	41.40	54.36	67.71	82.36	96.98	104.13
0.351	33.98	41.37	54.36	67.69	82.32	96.97	104.13
0.354	33.99	41.33	54.36	67.62	82.29	96.97	104.13
0.357	34.00	41.30	54.36	67.52	82.27	96.97	104.13
0.360	34.00	41.26	54.36	67.44	82.23	96.96	104.13
0.362	34.01	41.25	54.36	67.42	82.16	96.96	104.13
0.365	34.02	41.24	54.36	67.42	82.12	96.95	104.13
0.368	34.03	41.24	54.36	67.42	82.11	96.95	104.13
0.371	34.04	41.24	54.36	67.42	82.10	96.95	104.12
0.373	34.03	41.24	54.36	67.42	82.09	96.94	104.12
0.376	34.02	41.24	54.36	67.42	82.08	96.94	104.12
0.379	34.02	41.24	54.36	67.42	82.06	96.93	104.12
0.382	34.01	41.24	54.36	67.42	82.05	96.93	104.12
0.384	34.01	41.24	54.36	67.42	82.04	96.92	104.12
0.387	34.00	41.25	54.36	67.42	82.03	96.92	104.12
0.390	34.00	41.25	54.36	67.42	82.02	96.92	104.12
0.393	33.99	41.25	54.36	67.42	82.02	96.91	104.12
0.395	33.99	41.25	54.36	67.42	82.02	96.91	104.12
0.398	33.98	41.25	54.36	67.42	82.02	96.90	104.12
0.401	33.98	41.25	54.36	67.42	82.03	96.90	104.13
0.403	33.97	41.25	54.42	67.42	82.03	96.89	104.12
0.406	33.97	41.25	54.42	67.42	82.03	96.89	104.12
0.409	33.96	41.25	54.42	67.42	82.03	96.88	104.12
0.412	33.96	41.26	54.40	67.42	82.03	96.88	104.12
0.414	33.95	41.26	54.36	67.42	82.03	96.87	104.12
0.417	33.95	41.26	54.36	67.42	82.03	96.87	104.12
0.420	33.94	41.26	54.36	67.42	82.04	96.87	104.12
0.423	33.94	41.26	54.36	67.42	82.04	96.86	104.12
0.425	33.94	41.26	54.36	67.42	82.04	96.85	104.12
0.428	33.95	41.26	54.36	67.42	82.04	96.84	104.12
0.431	33.96	41.26	54.36	67.42	82.04	96.83	104.12
0.434	34.00	41.26	54.36	67.42	82.04	96.82	104.11
0.436	34.03	41.26	54.36	67.42	82.04	96.81	104.11
0.439	34.10	41.27	54.35	67.42	82.00	96.80	104.11
0.442	34.13	41.27	54.34	67.42	81.96	96.79	104.10
0.444	34.17	41.25	54.34	67.42	81.92	96.78	104.10
0.447	34.20	41.24	54.33	67.42	81.88	96.77	104.10
0.450	34.23	41.16	54.30	67.42	81.84	96.76	104.10
0.453	34.30	41.01	54.28	67.42	81.82	96.74	104.10
0.455	34.33	41.04	54.27	67.42	81.81	96.73	104.09
0.458	34.37	41.12	54.25	67.42	81.79	96.72	104.09
0.461	34.44	41.13	54.24	67.42	81.73	96.72	104.09
0.464	34.44	41.12	54.22	67.42	81.69	96.71	104.09
0.466	34.44	41.13	54.20	67.41	81.64	96.70	104.08
0.469	34.44	41.13	54.19	67.40	81.58	96.69	104.08
0.472	34.44	41.13	54.17	67.39	81.53	96.68	104.08
0.475	34.44	41.13	54.16	67.39	81.49	96.67	104.07
0.477	34.44	41.13	54.14	67.38	81.43	96.66	104.07
0.480	34.44	41.13	54.12	67.37	81.39	96.65	104.07
0.483	34.44	41.13	54.11	67.37	81.37	96.64	104.07
0.486	34.44	41.13	54.09	67.36	81.32	96.63	104.06
0.488	34.44	41.13	54.08	67.36	81.31	96.62	104.06
0.491	34.44	41.13	54.06	67.35	81.29	96.61	104.06
0.494	34.44	41.13	54.05	67.34	81.32	96.60	104.06
0.496	34.44	41.13	54.01	67.34	81.36	96.59	104.05
0.499	34.44	41.13	54.00	67.33	81.42	96.58	104.05
0.502	34.44	41.10	53.99	67.32	81.47	96.57	104.05
0.505	34.44	41.06	53.99	67.32	81.52	96.55	104.05
0.507	34.44	40.98	53.99	67.31	81.57	96.54	104.04
0.510	34.44	40.94	53.99	67.30	81.62	96.53	104.04
0.513	34.44	40.91	53.99	67.28	81.68	96.52	104.04
0.516	34.44	40.87	53.99	67.27	81.73	96.51	104.04
0.518	34.44	40.83	53.99	67.26	81.78	96.50	104.03
0.521	34.44	40.79	53.99	67.26	81.83	96.49	104.03
0.524	34.44	40.71	53.99	67.25	81.88	96.48	104.03
0.527	34.44	40.68	54.01	67.24	81.90	96.47	104.03
0.529	34.44	40.64	54.03	67.24	81.91	96.46	104.02
0.532	34.44	40.61	54.04	67.24	81.93	96.45	104.02
0.535	34.44	40.59	54.06	67.23	81.94	96.44	104.02
0.537	34.44	40.59	54.08	67.23	81.94	96.43	104.01
0.540	34.44	40.60	54.10	67.22	81.96	96.42	104.01
0.543	34.44	40.62	54.12	67.22	81.97	96.42	104.01
0.546	34.44	40.67	54.14	67.21	81.98	96.41	104.01
0.548	34.44	40.70	54.16	67.20	81.99	96.40	104.01
0.551	34.44	40.83	54.18	67.20	82.00	96.39	104.00
0.554	34.44	41.19	54.20	67.19	82.01	96.37	104.00
0.557	34.44	41.21	54.22	67.19	82.03	96.36	104.00
0.559	34.44	41.24	54.24	67.19	82.05	96.34	103.99
0.562	34.44	41.25	54.25	67.18	82.07	96.33	103.99
0.565	34.46	41.26	54.27	67.17	82.09	96.32	103.99
0.568	34.51	41.27	54.29	67.15	82.11	96.31	103.99
0.570	34.55	41.28	54.31	67.13	82.11	96.30	103.98
0.573	34.60	41.31	54.33	67.11	82.11	96.29	103.98
0.576	34.65	41.32	54.34	67.09	82.11	96.28	103.98
